Year,Month,Day,Marsh,Zone,Cage,Treatment,Stems(all),Stems(live),Stems(dead),Flowers,Pickle_CH_Avg,Spartina_L,Spartina_D,Mud,Sarcocornia,Salicornia,Batis,Jaumea,Triglochin,Unknown,Wrack,Not_visible
2017,September,1,BOL,reg,3,high,61,55,6,12,21.9,34,0,0,65,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,4,ambient,75,68,7,28,22.95,50,2,0,48,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,5,cc,45,40,5,13,19.55,34,1,9,57,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,6,high,60,58,2,19,22.6,49,0,0,51,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,7,high,89,83,6,28,23.15,58,1,2,39,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,8,ambient,91,87,4,32,25.35,54,4,9,33,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,9,cc,61,59,2,15,24.55,38,0,0,62,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,10,ambient,90,86,4,29,40.4,47,1,5,47,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,11,ncc,83,77,6,30,26.2,48,0,6,46,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,12,no,69,63,6,19,26.95,49,0,1,50,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,13,high,70,66,4,24,24.85,47,0,2,51,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,14,no,58,55,3,13,24.15,53,0,2,45,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,15,cc,63,58,5,12,20.75,43,0,5,52,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,16,no,59,53,6,19,22.8,36,4,1,58,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,17,ambient,51,47,4,20,26.85,47,2,8,44,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,18,ncc,57,48,9,16,17.4,42,0,0,58,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,19,cc,58,55,3,16,32.25,43,0,3,55,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,20,high,29,27,2,8,23.6,41,0,0,59,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,21,ambient,69,64,5,14,25.4,57,0,0,43,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,22,ncc,84,80,4,28,26.7,53,2,8,37,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,23,no,53,48,5,20,31.65,39,1,0,60,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,24,ncc,65,63,2,31,22.65,29,0,1,70,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,25,cc,41,35,6,11,29.9,40,0,0,62,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,1,ncc,29,19,10,0,16.5,3,13,8,75,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,2,no,56,29,27,0,21,11,23,7,59,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,3,high,35,13,22,0,20.5,1,9,6,84,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,4,ambient,48,21,27,0,21.5,2,10,6,82,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,5,cc,32,17,15,0,22.75,10,9,12,69,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,6,high,44,12,32,0,14.5,6,12,6,76,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,7,high,60,19,41,0,30.25,3,24,6,67,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,8,ambient,54,18,36,0,23.25,4,19,16,61,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,9,cc,32,10,22,0,26.25,8,16,6,70,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,10,ambient,39,13,26,0,27.5,2,16,19,63,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,11,ncc,59,37,22,0,21,10,18,17,55,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,12,no,67,39,28,0,21,11,10,3,76,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,13,high,38,18,20,0,16.5,2,21,9,68,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,14,no,40,16,24,0,20.5,3,16,5,75,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,15,cc,34,19,15,0,22.5,5,16,4,75,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,16,no,50,21,29,0,15.25,5,12,5,77,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,17,ambient,45,20,25,0,17.75,8,12,11,69,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,18,ncc,37,21,16,0,13,7,18,3,69,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,19,cc,39,15,24,0,20.5,2,16,7,75,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,20,high,23,10,13,0,26,2,11,7,80,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,21,ambient,31,10,21,0,22.75,3,15,12,70,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,22,ncc,55,34,21,0,13,12,23,5,59,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,23,no,45,17,28,0,27.5,3,14,3,80,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,24,ncc,53,30,23,0,13.5,10,12,8,67,NA,NA,NA,NA,NA,0,NA
2018,April,8,BOL,reg,25,cc,30,12,18,0,24,1,6,11,77,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,1,ncc,34,29,5,0,17,28,6,3,63,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,2,no,59.5,36.5,23,0,29.75,42,4,1,55,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,3,high,32,15,17,0,20.15,11,9,1,81,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,4,ambient,56,33,23,0,19.7,23,8,0,69,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,5,cc,28,20,8,0,16.05,34,7,9,51,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,6,high,43,25,18,0,17.5,27,11,2,61,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,7,high,47,28,19,0,21,34,5,2,61,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,8,ambient,49,25,24,0,26,31,13,1,59,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,9,cc,31,18,13,0,13.45,25,10,1,66,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,10,ambient,35,14,21,0,22.05,14,18,4,64,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,11,ncc,60,43,17,0,22.75,65,4,2,30,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,12,no,49,31,18,0,18.25,48,4,0,48,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,13,high,37,20,17,0,20.85,24,9,2,66,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,14,no,45,30,15,0,24.5,36,7,2,56,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,15,cc,37,28,9,0,18.75,28,5,0,69,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,16,no,48,25,23,0,18,20,10,3,66,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,17,ambient,40,26,14,0,17.75,30,7,5,57,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,18,ncc,44,35,9,0,17.9,24,2,0,74,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,19,cc,36,20,16,0,22.6,18,4,2,76,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,20,high,16,7,9,0,27.25,14,3,0,83,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,21,ambient,33,16,17,0,20.75,11,8,1,81,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,22,ncc,70,51,19,0,20.8,42,8,0,50,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,23,no,27,10,17,0,18.35,25,4,3,69,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,24,ncc,63,46,17,0,19.85,40,3,0,58,NA,NA,NA,NA,NA,0,NA
2018,July,8,BOL,reg,25,cc,26,16,10,0,21.55,14,6,0,78,NA,NA,NA,NA,NA,0,NA
2018,August,22,BOL,reg,1,ncc,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,2,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,3,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,4,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,5,cc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,6,high,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,7,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,8,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,9,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,10,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,11,ncc,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,12,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,13,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,14,no,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,15,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,16,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,17,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,18,ncc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,19,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,20,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,21,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,22,ncc,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,23,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,24,ncc,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOL,reg,25,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,June,14,TOM,reg,51,ambient,112,88,24,0,16.5,62,1,0,38,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,52,ncc,119,87,32,0,17.5,54,0,5,41,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,53,cc,87,63,24,0,14,60,6,2,31,NA,NA,NA,NA,NA,2,NA
2018,June,14,TOM,reg,54,high,128,101,27,0,18.5,49,7,8,35,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,55,no,101,76,25,0,17,54,3,3,38,NA,NA,NA,NA,NA,2,NA
2018,June,14,TOM,reg,56,cc,77,55,22,0,13,56,1,0,43,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,57,high,120,94,26,0,18.5,49,3,7,37,NA,NA,NA,NA,NA,4,NA
2018,June,14,TOM,reg,58,ncc,77,55,22,0,16.5,62,2,5,30,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,59,no,85,65,20,0,18,41,0,7,51,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,60,ambient,58,31,27,0,17.5,39,5,3,53,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,61,high,48,30,18,0,17.5,24,2,2,68,NA,NA,NA,NA,NA,4,NA
2018,June,14,TOM,reg,62,ncc,67,46,21,0,18.5,31,4,8,54,NA,NA,NA,NA,NA,3,NA
2018,June,14,TOM,reg,63,no,53,33,20,0,17,18,2,0,73,NA,NA,NA,NA,NA,7,NA
2018,June,14,TOM,reg,64,ambient,20,13,7,0,16.5,20,5,2,72,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,65,cc,18,13,5,0,16,22,0,6,65,NA,NA,NA,NA,NA,7,NA
2018,June,14,TOM,reg,66,no,67,52,15,0,15.5,39,3,12,46,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,67,ambient,81,63,18,0,13.5,34,11,14,41,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,68,cc,83,63,20,0,16,35,7,9,50,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,69,ncc,56,35,21,0,9.5,29,6,11,53,NA,NA,NA,NA,NA,1,NA
2018,June,14,TOM,reg,70,high,92,57,35,0,10.5,41,14,13,29,NA,NA,NA,NA,NA,4,NA
2018,June,14,TOM,reg,71,ambient,14,14,0,0,13.5,27,0,9,65,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,72,ncc,58,38,20,0,16.5,32,7,6,56,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,73,cc,100,61,39,0,16.5,37,11,5,48,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,74,high,93,54,39,0,20,26,21,7,47,NA,NA,NA,NA,NA,0,NA
2018,June,14,TOM,reg,75,no,18,13,5,0,21.5,30,6,5,59,NA,NA,NA,NA,NA,0,NA
2018,August,22,TOM,reg,51,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,52,ncc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,53,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,54,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,55,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,56,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,57,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,58,ncc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,59,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,60,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,61,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,62,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,63,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,64,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,65,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,66,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,67,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,68,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,69,ncc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,70,high,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,71,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,72,ncc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,73,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,74,high,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,TOM,reg,75,no,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,April,7,BOD,reg,26,no,57,56,1,0,13.5,26,12,21,41,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,27,high,39,39,0,0,29.5,19,9,26,46,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,28,ambient,63,47,16,0,21.5,25,6,31,36,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,29,ncc,86,69,17,0,19,42,8,35,15,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,30,cc,44,26,18,0,25,8,11,23,58,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,31,high,44,35,9,0,15,16,11,15,58,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,32,no,81,71,10,0,15.75,23,35,21,21,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,33,ambient,64,53,11,0,21.25,27,17,7,49,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,34,cc,44,29,15,0,21.25,9,6,40,45,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,35,ncc,51,35,16,0,21,4,11,41,44,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,36,high,39,29,10,0,21.75,7,11,28,54,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,37,no,64,63,1,0,18,28,0,41,33,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,38,ncc,39,30,9,0,17.5,15,4,39,42,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,39,ambient,35,27,8,0,17.5,14,12,18,56,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,40,ncc,75,58,17,0,18.75,32,15,9,44,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,41,cc,44,36,8,0,22,19,7,17,57,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,42,no,39,27,12,0,18.5,9,5,32,52,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,43,high,26,25,1,0,15,8,1,30,61,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,44,ambient,30,25,5,0,20.5,10,12,14,65,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,45,cc,57,48,9,0,14,22,17,21,40,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,46,ambient,33,30,3,0,20,18,12,3,67,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,47,high,27,25,2,0,21.5,7,2,19,72,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,48,cc,71,56,15,0,21.5,16,2,16,66,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,49,no,35,23,12,0,23,15,6,12,68,NA,NA,NA,NA,NA,0,NA
2018,April,7,BOD,reg,50,cc,59,51,8,0,18.5,30,11,13,46,NA,NA,NA,NA,NA,0,NA
2018,July,4,BOD,reg,26,no,54,47,7,0,21.15,31,0,3,50,NA,NA,NA,NA,NA,16,NA
2018,July,4,BOD,reg,27,high,37,33,4,0,27.15,23,2,22,50,NA,NA,NA,NA,NA,4,NA
2018,July,4,BOD,reg,28,ambient,68,60,8,0,20.45,31,7,18,36,NA,NA,NA,NA,NA,10,NA
2018,July,4,BOD,reg,29,ncc,94,76,18,0,15.95,50,10,5,9,NA,NA,NA,NA,NA,27,NA
2018,July,4,BOD,reg,30,cc,45,30,15,0,20.7,15,8,12,56,NA,NA,NA,NA,NA,9,NA
2018,July,4,BOD,reg,31,high,39,27,12,0,18.45,15,7,6,65,NA,NA,NA,NA,NA,7,NA
2018,July,4,BOD,reg,32,no,91,78,13,0,16.65,41,6,24,19,NA,NA,NA,NA,NA,10,NA
2018,July,4,BOD,reg,33,ambient,75,57,18,0,21.35,33,3,8,45,NA,NA,NA,NA,NA,11,NA
2018,July,4,BOD,reg,34,cc,43,36,7,0,18.35,25,3,2,42,NA,NA,NA,NA,NA,28,NA
2018,July,4,BOD,reg,35,ncc,49,40,9,0,14.25,30,17,3,22,NA,NA,NA,NA,NA,28,NA
2018,July,4,BOD,reg,36,high,36,27,9,0,19.9,21,8,0,37,NA,NA,NA,NA,NA,34,NA
2018,July,4,BOD,reg,37,no,91,84,7,0,18.55,44,1,11,42,NA,NA,NA,NA,NA,2,NA
2018,July,4,BOD,reg,38,ncc,42,33,9,0,16.55,22,3,0,44,NA,NA,NA,NA,NA,31,NA
2018,July,4,BOD,reg,39,ambient,29,23,6,0,20.75,10,3,10,77,NA,NA,NA,NA,NA,1,NA
2018,July,4,BOD,reg,40,ncc,62,41,21,0,13.85,29,7,0,51,NA,NA,NA,NA,NA,13,NA
2018,July,4,BOD,reg,41,cc,44,37,7,0,23.75,25,3,12,49,NA,NA,NA,NA,NA,11,NA
2018,July,4,BOD,reg,42,no,43,33,10,0,22.45,18,3,19,59,NA,NA,NA,NA,NA,1,NA
2018,July,4,BOD,reg,43,high,35,33,2,0,16.45,32,0,7,52,NA,NA,NA,NA,NA,11,NA
2018,July,4,BOD,reg,44,ambient,43,29,14,0,19.4,18,6,7,67,NA,NA,NA,NA,NA,2,NA
2018,July,4,BOD,reg,45,cc,58,46,12,0,14.95,37,6,10,41,NA,NA,NA,NA,NA,6,NA
2018,July,4,BOD,reg,46,ambient,51,43,8,0,22.85,26,2,3,68,NA,NA,NA,NA,NA,2,NA
2018,July,4,BOD,reg,47,high,38,33,5,0,17.35,20,0,16,64,NA,NA,NA,NA,NA,0,NA
2018,July,4,BOD,reg,48,cc,86,63,23,0,25.65,29,2,6,62,NA,NA,NA,NA,NA,1,NA
2018,July,4,BOD,reg,49,no,42,30,12,0,21.85,23,1,4,72,NA,NA,NA,NA,NA,0,NA
2018,July,4,BOD,reg,50,cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,26,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,27,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,28,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,29,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,30,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,31,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,32,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,33,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,34,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,35,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,36,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,37,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,38,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,39,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,40,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,41,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,42,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,43,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,44,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,45,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,46,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,47,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,48,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,49,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,22,BOD,reg,50,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,26,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,27,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,3,BOD,reg,28,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
