Year,Month,Day,Marsh,Zone,Cage,Treatment,Burrows,Pachy,Hemi,Fiddler,Green,Pitfall,Pitfall-F,Pitfall-P,Pitfall-G,Pitfall-H
2016,June,7,SDL,lo,J,cc,6,0,0,2,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,31,ambient,54,0,0,3,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,32,no,30,0,0,6,0,1,1,NA,NA,NA
2016,June,7,SDL,mid,33,no,21,0,0,2,0,0,NA,NA,NA,NA
2016,June,7,SDL,mid,34,ambient,59,3,0,0,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,35,ambient,93,0,0,7,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,36,no,37,0,0,3,0,2,2,NA,NA,NA
2016,June,7,SDL,mid,37,ambient,63,4,0,4,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,38,no,23,1,0,2,0,1,1,NA,NA,NA
2016,June,7,SDL,mid,39,ambient,54,3,0,1,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,40,no,19,1,0,5,0,1,1,NA,NA,NA
2016,June,7,SDL,mid,G,cc,83,0,0,2,0,NA,NA,NA,NA,NA
2016,June,7,SDL,mid,H,cc,103,0,0,5,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,22,no,15,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,hi,23,ambient,43,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,24,no,11,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,hi,25,ambient,53,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,26,ambient,78,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,27,no,14,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,hi,29,ambient,74,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,30,ambient,33,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,E,cc,33,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,hi,F,cc,37,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,41,no,2,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,lo,43,ambient,7,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,44,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,45,ambient,15,1,0,1,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,46,no,0,1,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,lo,47,ambient,16,4,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,48,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,lo,49,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,September,7,SDL,lo,50,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,I,cc,23,0,0,1,0,NA,NA,NA,NA,NA
2016,September,7,SDL,lo,J,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,31,ambient,33,2,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,34,ambient,53,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,35,ambient,73,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,36,no,19,0,0,0,0,1,1,NA,NA,NA
2016,September,7,SDL,mid,37,ambient,53,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,39,ambient,42,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,40,no,13,0,0,0,0,1,1,NA,NA,NA
2016,September,7,SDL,mid,G,ambient,51,0,0,0,0,NA,NA,NA,NA,NA
2016,September,7,SDL,mid,H,cc,73,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,42,no,1,0,0,0,0,1,NA,1,NA,NA
2016,October,8,SDL,lo,46,no,3,0,0,0,0,1,NA,1,NA,NA
2016,October,8,SDL,mid,32,no,22,0,0,0,0,4,3,1,NA,NA
2016,October,8,SDL,hi,24,no,6,0,0,0,0,2,NA,2,NA,NA
2016,October,8,SDL,lo,41,no,5,0,0,0,0,2,NA,2,NA,NA
2016,October,8,SDL,hi,21,no,10,0,0,0,0,1,1,NA,NA,NA
2016,October,8,SDL,hi,22,no,9,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,hi,23,ambient,28,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,25,ambient,23,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,26,ambient,28,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,27,no,8,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,hi,28,no,4,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,hi,29,ambient,36,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,30,ambient,29,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,E,cc,18,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,hi,F,cc,24,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,43,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,44,ambient,19,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,45,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,47,ambient,19,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,48,no,2,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,lo,49,no,4,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,lo,50,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,I,cc,16,0,0,1,0,NA,NA,NA,NA,NA
2016,October,8,SDL,lo,J,cc,3,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,31,ambient,52,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,33,no,19,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,mid,34,ambient,57,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,35,ambient,53,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,36,no,21,0,0,0,0,0,NA,NA,NA,NA
2016,October,8,SDL,mid,37,ambient,52,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,38,no,18,0,0,0,0,1,1,NA,NA,NA
2016,October,8,SDL,mid,39,ambient,31,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,40,no,14,0,0,0,0,1,1,NA,NA,NA
2016,October,8,SDL,mid,G,cc,36,0,0,0,0,NA,NA,NA,NA,NA
2016,October,8,SDL,mid,H,cc,45,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,42,no,0,0,0,0,0,1,NA,1,NA,NA
2016,August,9,SDL,mid,32,no,11,0,0,2,0,2,1,1,NA,NA
2016,August,9,SDL,mid,38,no,8,1,0,0,0,1,NA,1,NA,NA
2016,August,9,SDL,mid,40,no,3,0,0,0,0,1,NA,1,NA,NA
2016,August,9,SDL,hi,28,no,17,0,0,2,0,2,NA,2,NA,NA
2016,August,9,SDL,hi,21,no,15,0,0,1,0,0,NA,NA,NA,NA
2016,August,9,SDL,hi,22,no,10,0,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,hi,23,ambient,41,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,24,no,20,0,0,0,0,1,1,NA,NA,NA
2016,August,9,SDL,hi,25,ambient,37,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,26,ambient,97,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,27,no,16,0,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,hi,29,ambient,96,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,30,ambient,62,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,E,cc,39,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,hi,F,cc,40,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,41,no,3,0,0,1,0,0,NA,NA,NA,NA
2016,August,9,SDL,lo,43,ambient,13,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,44,ambient,15,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,45,ambient,11,1,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,46,no,1,2,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,lo,47,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,48,no,2,0,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,lo,49,no,1,1,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,lo,50,ambient,12,1,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,I,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,lo,J,cc,10,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,31,ambient,42,1,0,2,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,33,no,10,0,0,1,0,4,4,NA,NA,NA
2016,August,9,SDL,mid,34,ambient,28,1,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,35,ambient,43,1,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,36,no,10,0,0,0,0,0,NA,NA,NA,NA
2016,August,9,SDL,mid,37,ambient,34,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,39,ambient,23,0,0,0,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,G,cc,45,0,0,1,0,NA,NA,NA,NA,NA
2016,August,9,SDL,mid,H,cc,40,0,0,1,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,21,no,50,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,22,no,35,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,23,ambient,35,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,24,no,41,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,25,ambient,45,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,26,ambient,86,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,27,no,49,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,28,no,59,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,29,ambient,78,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,30,ambient,42,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,E,cc,57,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,hi,F,cc,37,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,41,no,43,0,0,10,0,0,NA,NA,NA,NA
2016,May,16,SDL,lo,42,no,12,0,0,4,0,0,NA,NA,NA,NA
2016,May,16,SDL,lo,43,ambient,17,0,0,6,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,44,ambient,28,1,0,7,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,45,ambient,14,0,0,1,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,46,no,14,0,0,3,0,0,NA,NA,NA,NA
2016,May,16,SDL,lo,47,ambient,16,1,0,9,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,48,no,18,0,0,1,0,0,NA,NA,NA,NA
2016,May,16,SDL,lo,49,no,3,1,0,1,0,0,NA,NA,NA,NA
2016,May,16,SDL,lo,50,ambient,7,0,0,1,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,I,cc,20,0,1,12,0,NA,NA,NA,NA,NA
2016,May,16,SDL,lo,J,cc,7,0,0,6,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,31,ambient,45,0,0,5,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,32,ambient,84,0,0,3,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,33,no,67,1,0,13,0,0,NA,NA,NA,NA
2016,May,16,SDL,mid,34,ambient,42,0,0,2,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,35,ambient,96,0,0,4,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,36,no,49,0,0,10,0,0,NA,NA,NA,NA
2016,May,16,SDL,mid,37,ambient,73,0,0,7,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,38,no,78,0,0,6,0,0,NA,NA,NA,NA
2016,May,16,SDL,mid,39,ambient,53,0,0,7,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,40,no,89,0,0,7,0,0,NA,NA,NA,NA
2016,May,16,SDL,mid,G,cc,61,0,0,0,0,NA,NA,NA,NA,NA
2016,May,16,SDL,mid,H,cc,62,1,0,13,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,21,no,8,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,hi,22,no,1,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,hi,23,ambient,25,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,24,no,7,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,hi,25,ambient,52,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,26,ambient,57,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,27,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,hi,28,no,6,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,hi,29,ambient,79,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,30,ambient,52,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,E,cc,49,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,hi,F,cc,39,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,41,no,22,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,lo,42,no,3,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,lo,43,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,44,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,45,ambient,4,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,46,no,1,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,lo,47,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,48,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,lo,49,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,lo,50,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,I,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,lo,J,cc,3,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,31,ambient,50,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,32,no,32,0,0,4,0,1,1,NA,NA,NA
2016,May,17,SDL,mid,33,no,20,0,0,0,0,0,NA,NA,NA,NA
2016,May,17,SDL,mid,34,ambient,39,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,35,ambient,85,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,36,no,23,0,0,1,0,0,NA,NA,NA,NA
2016,May,17,SDL,mid,37,ambient,74,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,38,no,12,0,0,2,0,0,NA,NA,NA,NA
2016,May,17,SDL,mid,39,ambient,38,0,0,0,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,40,no,33,0,0,1,0,0,NA,NA,NA,NA
2016,May,17,SDL,mid,G,cc,64,0,0,2,0,NA,NA,NA,NA,NA
2016,May,17,SDL,mid,H,cc,77,0,0,0,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,41,no,9,0,0,1,0,1,NA,1,NA,NA
2016,July,20,SDL,lo,48,no,1,3,0,0,0,2,1,1,NA,NA
2016,July,20,SDL,mid,33,no,23,0,0,3,0,8,7,1,NA,NA
2016,July,20,SDL,mid,36,no,28,0,0,1,0,1,NA,1,NA,NA
2016,July,20,SDL,mid,32,no,22,0,0,4,0,2,NA,2,NA,NA
2016,July,20,SDL,lo,49,no,3,2,0,0,0,4,NA,4,NA,NA
2016,July,20,SDL,hi,21,no,13,0,0,0,0,0,NA,NA,NA,NA
2016,July,20,SDL,hi,22,no,3,0,0,0,0,0,NA,NA,NA,NA
2016,July,20,SDL,hi,23,ambient,33,0,0,0,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,24,no,6,0,0,0,0,1,1,NA,NA,NA
2016,July,20,SDL,hi,25,ambient,35,0,0,0,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,26,ambient,58,0,0,2,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,27,no,17,0,0,1,0,0,NA,NA,NA,NA
2016,July,20,SDL,hi,28,no,13,2,0,0,0,0,NA,NA,NA,NA
2016,July,20,SDL,hi,29,ambient,63,0,0,1,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,30,ambient,56,0,0,5,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,E,cc,29,0,0,1,0,NA,NA,NA,NA,NA
2016,July,20,SDL,hi,F,cc,29,0,0,0,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,42,no,2,0,0,0,0,0,NA,NA,NA,NA
2016,July,20,SDL,lo,43,ambient,15,5,0,0,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,44,ambient,29,2,0,3,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,45,ambient,17,5,0,1,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,46,no,4,1,0,1,0,0,NA,NA,NA,NA
2016,July,20,SDL,lo,47,ambient,17,1,0,3,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,50,ambient,11,3,0,2,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,I,cc,22,1,0,7,0,NA,NA,NA,NA,NA
2016,July,20,SDL,lo,J,cc,22,2,0,16,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,31,ambient,43,0,0,2,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,34,ambient,49,1,0,3,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,35,ambient,61,1,0,2,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,37,ambient,71,0,0,6,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,38,no,16,0,0,3,0,0,NA,NA,NA,NA
2016,July,20,SDL,mid,39,ambient,47,0,0,2,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,40,no,18,0,0,3,0,2,2,NA,NA,NA
2016,July,20,SDL,mid,G,cc,59,0,0,5,0,NA,NA,NA,NA,NA
2016,July,20,SDL,mid,H,cc,88,0,0,4,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,28,no,28,0,0,0,0,1,NA,1,NA,NA
2016,June,21,SDL,lo,48,no,1,1,0,1,0,2,NA,2,NA,NA
2016,June,21,SDL,mid,32,no,13,0,0,0,0,2,NA,2,NA,NA
2016,June,21,SDL,hi,21,no,12,0,0,1,0,0,NA,NA,NA,NA
2016,June,21,SDL,hi,22,no,7,0,0,0,0,0,NA,NA,NA,NA
2016,June,21,SDL,hi,23,ambient,28,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,24,no,12,0,0,1,0,0,NA,NA,NA,NA
2016,June,21,SDL,hi,25,ambient,47,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,26,ambient,66,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,27,no,20,0,0,0,0,0,NA,NA,NA,NA
2016,June,21,SDL,hi,29,ambient,95,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,30,ambient,49,0,0,1,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,E,cc,42,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,hi,F,cc,47,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,41,no,2,0,0,0,0,0,NA,NA,NA,NA
2016,June,21,SDL,lo,42,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,June,21,SDL,lo,43,ambient,23,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,44,ambient,28,0,0,1,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,45,ambient,9,0,0,2,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,46,no,2,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,47,ambient,17,0,0,1,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,49,no,0,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,50,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,I,cc,16,0,0,2,0,NA,NA,NA,NA,NA
2016,June,21,SDL,lo,J,cc,11,0,0,5,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,31,ambient,54,1,0,2,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,33,no,9,0,0,0,0,3,3,NA,NA,NA
2016,June,21,SDL,mid,34,ambient,53,0,0,2,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,35,ambient,106,0,0,5,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,36,no,4,0,0,2,0,1,1,NA,NA,NA
2016,June,21,SDL,mid,37,ambient,81,0,0,2,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,38,no,7,0,0,1,0,3,3,NA,NA,NA
2016,June,21,SDL,mid,39,ambient,82,0,0,0,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,40,no,5,0,0,1,0,0,NA,NA,NA,NA
2016,June,21,SDL,mid,G,cc,76,0,0,3,0,NA,NA,NA,NA,NA
2016,June,21,SDL,mid,H,cc,107,0,0,3,0,NA,NA,NA,NA,NA
2016,May,24,SDL,mid,40,no,17,0,0,2,0,1,NA,1,NA,NA
2016,May,24,SDL,hi,21,no,6,0,0,0,0,0,NA,NA,NA,NA
2016,May,24,SDL,hi,22,no,4,0,0,0,0,0,NA,NA,NA,NA
2016,May,24,SDL,hi,24,no,5,0,0,0,0,0,NA,NA,NA,NA
2016,May,24,SDL,hi,27,no,15,0,0,0,0,0,NA,NA,NA,NA
2016,May,24,SDL,hi,28,no,18,0,0,2,0,0,NA,NA,NA,NA
2016,May,24,SDL,lo,41,no,23,0,0,10,0,0,NA,NA,NA,NA
2016,May,24,SDL,lo,42,no,10,0,0,1,0,0,NA,NA,NA,NA
2016,May,24,SDL,lo,46,no,1,0,0,1,0,0,NA,NA,NA,NA
2016,May,24,SDL,lo,48,no,0,0,0,0,0,0,NA,NA,NA,NA
2016,May,24,SDL,lo,49,no,1,0,0,1,0,0,NA,NA,NA,NA
2016,May,24,SDL,mid,32,no,24,0,0,1,0,0,NA,NA,NA,NA
2016,May,24,SDL,mid,33,no,11,0,0,0,0,2,2,NA,NA,NA
2016,May,24,SDL,mid,36,no,12,0,0,4,0,0,NA,NA,NA,NA
2016,May,24,SDL,mid,38,no,35,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,lo,49,no,0,0,0,0,0,1,NA,1,NA,NA
2017,September,6,SDL,mid,33,no,0,0,0,0,0,3,2,1,NA,NA
2017,September,6,SDL,lo,42,no,0,0,0,0,0,2,NA,2,NA,NA
2017,September,6,SDL,lo,46,no,0,0,0,0,0,2,NA,2,NA,NA
2017,September,6,SDL,mid,32,no,5,0,0,0,0,2,NA,2,NA,NA
2017,September,6,SDL,hi,21,no,13,0,0,1,0,0,NA,NA,NA,NA
2017,September,6,SDL,hi,22,no,2,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,hi,23,ambient,18,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,24,no,8,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,hi,25,ambient,26,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,26,ambient,43,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,27,no,7,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,hi,28,no,5,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,hi,29,ambient,39,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,30,ambient,28,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,AA,cc,21,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,BB,cc,17,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,cc,cc,21,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,DD,ncc,32,0,0,4,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,E,cc,28,0,0,2,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,EE,ncc,21,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,F,cc,13,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,FF,ncc,30,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,GG,ncc,16,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,hi,HH,ncc,15,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,41,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,September,6,SDL,lo,43,ambient,7,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,44,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,45,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,47,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,48,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,50,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,I,cc,8,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,J,cc,0,0,0,1,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,QQ,ncc,15,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,RR,cc,8,1,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,SS,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,TT,cc,4,0,0,4,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,UU,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,VV,ncc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,XX,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,lo,YY,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,September,6,SDL,mid,31,ambient,37,0,0,5,0,NA,NA,NA,NA,NA
2017,September,6,SDL,mid,34,ambient,46,0,0,5,0,NA,NA,NA,NA,NA
2017,September,6,SDL,mid,35,ambient,51,0,0,2,0,NA,NA,NA,NA,NA
